Message,Time,Longitude,Latitude,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,Unnamed: 48,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,Time_Numeric
3728,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83,-18.85,-9.95,68,,,,,-69.2,,,,,-10.55,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3729,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.0181818181818,-19.1,-10.3363636363636,68,,,,,-68.9545454545455,,,,,-10.5363636363636,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3730,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.0363636363636,-19.35,-10.7227272727273,68,,,,,-68.7090909090909,,,,,-10.5227272727273,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3731,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.0545454545455,-19.6,-11.1090909090909,68,,,,,-68.4636363636364,,,,,-10.5090909090909,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3732,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.0727272727273,-19.85,-11.4954545454546,68,,,,,-68.2181818181818,,,,,-10.4954545454546,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0, DL-DCCH RRCReconfiguration,,,1741954524.849
3733,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.0909090909091,-20.1,-11.8818181818182,68,,,,,-67.9727272727273,,,,,-10.4818181818182,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3734,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.1090909090909,-20.35,-12.2681818181818,68,,,,,-67.7272727272727,,,,,-10.4681818181818,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3735,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.1272727272727,-20.6,-12.6545454545455,68,,,,,-67.4818181818182,,,,,-10.4545454545455,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3736,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.1454545454545,-20.85,-13.0409090909091,68,,,,,-67.2363636363636,,,,,-10.4409090909091,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3737,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.1636363636364,-21.1,-13.4272727272727,68,,,,,-66.9909090909091,,,,,-10.4272727272727,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3738,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.1818181818182,-21.35,-13.8136363636364,68,,,,,-66.7454545454546,,,,,-10.4136363636364,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3739,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-83.2,-21.6,-14.2,68,,,,,-66.5,,,,,-10.4,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3740,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-82.9920247244655,-18.7597214704515,-9.80879112960233,68,,,,,-69.4266666666667,,,,,-11.47,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3741,2025-03-14 12:15:24,29.02766,41.10544,5GSA,76,-82.9920247244655,-18.7597214704515,-9.80879112960233,68,,,,,-72.3533333333333,,,,,-12.54,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3742,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-75.28,,,,,-13.61,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3743,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-78.2066666666667,,,,,-14.68,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3744,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-81.1333333333333,,,,,-15.75,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3745,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-84.06,,,,,-16.82,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0, UL-DCCH RRCReconfigurationComplete,,,1741954524.849
3746,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-86.9866666666667,,,,,-17.89,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3747,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-89.9133333333333,,,,,-18.96,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3748,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-92.84,,,,,-20.03,,,,,1,,,,,,,,,,,,,-26,,1,1,0,2,0,0,,0,0,,0,0,0,1,,,,1741954524.849
3749,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-95.7666666666667,,,,,-21.1,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3750,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-98.6933333333333,,,,,-22.17,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3751,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-101.62,,,,,-23.24,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3752,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-104.546666666667,,,,,-24.31,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3753,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-107.473333333333,,,,,-25.38,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3754,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,68,,,,,-110.4,,,,,-26.45,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3755,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0, BCCH-BCH MIB,,,1741954524.849
3756,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,1085.44,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3757,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3758,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3759,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3760,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3761,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3762,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0, BCCH-DL_SCH SIB1,,,1741954524.849
3763,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3764,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3765,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,18.4,0,20 (64QAM OR 256QAM / Low SE -16QAM),67,,,18.4,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3766,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,LEVEL_16,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3767,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,256QAM,Rank3,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3768,2025-03-14 12:15:24,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954524.849
3769,2025-03-14 12:15:25,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525
3770,2025-03-14 12:15:25,29.02766,41.10544,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525
3771,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.026
3772,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.347
3773,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.347
3774,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.347
3775,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.347
3776,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.347
3777,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.347
3778,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3779,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3780,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3781,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,138.6,,,,,,,,,,,17.5,,1.3,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3782,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3783,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-80.8870967741936,,,,,-15.9,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3784,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-80.9612903225807,,,,,-16.2,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3785,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.0354838709677,,,,,-16.5,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.5
3786,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.1096774193548,,,,,-16.8,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3787,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.1838709677419,,,,,-17.1,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3788,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.258064516129,,,,,-17.4,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3789,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.3322580645161,,,,,-17.7,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3790,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.4064516129032,,,,,-18,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3791,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.4806451612903,,,,,-18.3,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3792,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.5548387096774,,,,,-18.6,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3793,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.6290322580645,,,,,-18.9,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3794,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.7032258064516,,,,,-19.2,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3795,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.7774193548387,,,,,-19.5,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3796,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.8516129032258,,,,,-19.8,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3797,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.7981570051254,-10.4,25.633347420642,76,,,,,-81.9258064516129,,,,,-20.1,,,,,,,,61704.51,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3798,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65,-10.4,26.3,76,,,,,-82,,,,,-20.4,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3799,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.08,-10.4,26.2333333333333,76,,,,,-82.07,,,,,-20.4466666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3800,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.16,-10.4,26.1666666666667,76,,,,,-82.14,,,,,-20.4933333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3801,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.24,-10.4,26.1,76,,,,,-82.21,,,,,-20.54,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3802,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.32,-10.4,26.0333333333333,76,,,,,-82.28,,,,,-20.5866666666667,,,,,,,88845.31,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3803,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.4,-10.4,25.9666666666667,76,,,,,-82.35,,,,,-20.6333333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3804,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.48,-10.4,25.9,76,,,,,-82.42,,,,,-20.68,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3805,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.56,-10.4,25.8333333333333,76,,,,,-82.49,,,,,-20.7266666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3806,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.64,-10.4,25.7666666666667,76,,,,,-82.56,,,,,-20.7733333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0, BCCH-DL_SCH SIB2,,,1741954525.585
3807,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.72,-10.4,25.7,76,,,,,-82.63,,,,,-20.82,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3808,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.8,-10.4,25.6333333333333,76,,,,,-82.7,,,,,-20.8666666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3809,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.88,-10.4,25.5666666666667,76,,,,,-82.77,,,,,-20.9133333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3810,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-65.96,-10.4,25.5,76,,,,,-82.84,,,,,-20.96,,,,,,,,,14.7,3,21 (64QAM OR 256QAM / Low SE -16QAM),41,,,14.7,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3811,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.04,-10.4,25.4333333333333,76,,,,,-82.91,,,,,-21.0066666666667,,,,,,,,,,,,,,,,LEVEL_1,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3812,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.12,-10.4,25.3666666666667,76,,,,,-82.98,,,,,-21.0533333333333,,,,,,,,,,,,,64QAM,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3813,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.2,-10.4,25.3,76,,,,,-83.05,,,,,-21.1,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3814,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.28,-10.4,25.2333333333333,76,,,,,-83.12,,,,,-21.1466666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3815,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.36,-10.4,25.1666666666667,76,,,,,-83.19,,,,,-21.1933333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3816,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.44,-10.4,25.1,76,,,,,-83.26,,,,,-21.24,,,,,,,98611.2,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3817,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.52,-10.4,25.0333333333333,76,,,,,-83.33,,,,,-21.2866666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3818,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.6,-10.4,24.9666666666667,76,,,,,-83.4,,,,,-21.3333333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.585
3819,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.68,-10.4,24.9,76,,,,,-83.47,,,,,-21.38,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.999
3820,2025-03-14 12:15:25,29.02764,41.10542,5GSA,68,-66.76,-10.4,24.8333333333333,76,,,,,-83.54,,,,,-21.4266666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954525.999
3821,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-66.84,-10.4,24.7666666666667,76,,,,,-83.61,,,,,-21.4733333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3822,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-66.92,-10.4,24.7,76,,,,,-83.68,,,,,-21.52,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3823,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-67,-10.4,24.6333333333333,76,,,,,-83.75,,,,,-21.5666666666667,,,,,,83.2,,,,,,,,,,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3824,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-67.08,-10.4,24.5666666666667,76,,,,,-83.82,,,,,-21.6133333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3825,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-67.16,-10.4,24.5,76,,,,,-83.89,,,,,-21.66,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3826,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-67.24,-10.4,24.4333333333333,76,,,,,-83.96,,,,,-21.7066666666667,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3827,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-67.32,-10.4,24.3666666666667,76,,,,,-84.03,,,,,-21.7533333333333,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
3828,2025-03-14 12:15:26,29.02758,41.10538,5GSA,68,-67.4,-10.4,24.3,76,,,,,-84.1,,,,,-21.8,,,,,,,,,,,,,,,,,,,,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954526.02
