Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6
4638,03/14/2025 12:18:14,29.02154,41.10703,643296,246,,,,,,,,-113.94,,,,,,,,-15.2,,,,,,,,-2.57,,,,,,
4639,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4640,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4641,03/14/2025 12:18:14,29.02154,41.10703,640704,40,,,,,,,,-72.77,,,,,,,,-10.63,,,,,,,,22.06,,,,,,
4642,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643,03/14/2025 12:18:14,29.02154,41.10703,643296,246,,,,,,,,-117.9,,,,,,,,-18.48,,,,,,,,-6.93,,,,,,
4644,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,03/14/2025 12:18:14,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,03/14/2025 12:18:15,29.02154,41.10703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,03/14/2025 12:18:15,29.02155,41.10705,640704,40,,,,,,,,-66.7,,,,,,,,-10.62,,,,,,,,27.99,,,,,,
4651,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,03/14/2025 12:18:15,29.02155,41.10705,643296,246,,,,,,,,-113.69,,,,,,,,-14.81,,,,,,,,-1.94,,,,,,
4653,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,03/14/2025 12:18:15,29.02155,41.10705,640704,40,30,,,,,,,-75.27,-97.38,,,,,,,-10.66,-32.68,,,,,,,20,-22.03,,,,,
4657,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,03/14/2025 12:18:15,29.02155,41.10705,640704,40,30,,,,,,,-71.75,-99.95,,,,,,,-10.62,-37.61,,,,,,,24.89,-26.98,,,,,
4659,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,03/14/2025 12:18:15,29.02155,41.10705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,03/14/2025 12:18:15,29.02155,41.10705,643296,246,,,,,,,,-93.3,,,,,,,,-33.28,,,,,,,,-22.64,,,,,,
4662,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,03/14/2025 12:18:15,29.02156,41.10707,643296,246,,,,,,,,-114.47,,,,,,,,-17.25,,,,,,,,-5.4,,,,,,
4665,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,03/14/2025 12:18:15,29.02156,41.10707,640704,40,30,,,,,,,-65.79,-97.52,,,,,,,-10.62,,,,,,,,29.95,-30.6,,,,,
4668,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,03/14/2025 12:18:15,29.02156,41.10707,643296,246,,,,,,,,-113.29,,,,,,,,-17.34,,,,,,,,-5.52,,,,,,
4671,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,03/14/2025 12:18:15,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,03/14/2025 12:18:16,29.02156,41.10707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,03/14/2025 12:18:16,29.02158,41.10709,640704,40,30,,,,,,,-70.33,-100.12,,,,,,,-10.62,,,,,,,,26.24,-30.12,,,,,
4676,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,03/14/2025 12:18:16,29.02158,41.10709,643296,246,,,,,,,,-116.01,,,,,,,,-15.86,,,,,,,,-3.57,,,,,,
4678,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,03/14/2025 12:18:16,29.02158,41.10709,640704,40,30,,,,,,,-71.81,-99.87,,,,,,,-10.62,-38.67,,,,,,,24.78,-28.04,,,,,
4682,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,03/14/2025 12:18:16,29.02158,41.10709,640704,40,30,,,,,,,-78.29,-101.38,,,,,,,-10.67,-33.75,,,,,,,18.95,-23.1,,,,,
4685,03/14/2025 12:18:16,29.02158,41.10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,03/14/2025 12:18:16,29.02159,41.10712,640704,40,30,,,,,,,-73.58,-99.2,,,,,,,-10.63,-31.33,,,,,,,23.15,-20.67,,,,,
4689,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691,03/14/2025 12:18:16,29.02159,41.10712,643296,246,,,,,,,,-118.45,,,,,,,,-18.78,,,,,,,,-7.28,,,,,,
4692,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,03/14/2025 12:18:16,29.02159,41.10712,643296,246,,,,,,,,-113.2,,,,,,,,-13.97,,,,,,,,-0.52,,,,,,
4694,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,03/14/2025 12:18:16,29.02159,41.10712,640704,40,30,,,,,,,-73.88,-97.03,,,,,,,-10.63,-33.06,,,,,,,22.37,-22.41,,,,,
4696,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,03/14/2025 12:18:16,29.02159,41.10712,643296,246,,,,,,,,-115.02,,,,,,,,-16.98,,,,,,,,-5.07,,,,,,
4698,03/14/2025 12:18:16,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,03/14/2025 12:18:17,29.02159,41.10712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,03/14/2025 12:18:17,29.02161,41.10714,640704,40,30,,,,,,,-74.55,-98.75,,,,,,,-10.64,-33.32,,,,,,,21.73,-22.67,,,,,
4702,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,03/14/2025 12:18:17,29.02161,41.10714,643296,246,,,,,,,,-115.61,,,,,,,,-15.53,,,,,,,,-3.08,,,,,,
4705,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4708,03/14/2025 12:18:17,29.02161,41.10714,640704,40,30,,,,,,,-72.66,-99.41,,,,,,,-10.62,-35.99,,,,,,,24.32,-25.35,,,,,
4709,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,03/14/2025 12:18:17,29.02161,41.10714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4712,03/14/2025 12:18:17,29.02163,41.10716,643296,246,,,,,,,,-118.56,,,,,,,,-21.06,,,,,,,,-9.91,,,,,,
4713,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,03/14/2025 12:18:17,29.02163,41.10716,640704,40,30,,,,,,,-72.47,-100.98,,,,,,,-10.62,-39.78,,,,,,,24.16,-29.16,,,,,
4716,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4718,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4719,03/14/2025 12:18:17,29.02163,41.10716,640704,40,30,,,,,,,-79.12,-95.69,,,,,,,-10.73,-27.3,,,,,,,15.69,-16.59,,,,,
4720,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,03/14/2025 12:18:17,29.02163,41.10716,640704,40,30,,,,,,,-77.87,-98.35,,,,,,,-10.66,-32.36,,,,,,,19.3,-21.71,,,,,
4722,03/14/2025 12:18:17,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,03/14/2025 12:18:18,29.02163,41.10716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,03/14/2025 12:18:18,29.02164,41.10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4725,03/14/2025 12:18:18,29.02164,41.10719,640704,40,30,,,,,,,-75.88,-98.9,,,,,,,-10.65,-34.82,,,,,,,20.29,-24.18,,,,,
4726,03/14/2025 12:18:18,29.02164,41.10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,03/14/2025 12:18:18,29.02164,41.10719,643296,246,,,,,,,,-119.42,,,,,,,,-19.64,,,,,,,,-8.28,,,,,,
4728,03/14/2025 12:18:18,29.02164,41.10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4729,03/14/2025 12:18:18,29.02164,41.10719,643296,246,,,,,,,,-120.9,,,,,,,,-19.82,,,,,,,,-8.5,,,,,,
4730,03/14/2025 12:18:18,29.02164,41.10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4731,03/14/2025 12:18:18,29.02164,41.10719,643296,246,,,,,,,,-123.26,,,,,,,,-21.53,,,,,,,,-10.37,,,,,,
4732,03/14/2025 12:18:18,29.02164,41.10719,643296,246,,,,,,,,-118.57,,,,,,,,-17.86,,,,,,,,-6.2,,,,,,
4733,03/14/2025 12:18:18,29.02164,41.10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,03/14/2025 12:18:18,29.02164,41.10719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4736,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4737,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4738,03/14/2025 12:18:18,29.02166,41.10721,640704,40,30,,,,,,,-75.68,-97.98,,,,,,,-10.65,-33.11,,,,,,,19.77,-22.48,,,,,
4739,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,03/14/2025 12:18:18,29.02166,41.10721,643296,246,,,,,,,,-120.49,,,,,,,,-19.47,,,,,,,,-8.1,,,,,,
4741,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,03/14/2025 12:18:18,29.02166,41.10721,640704,40,30,,,,,,,-73.3,-96.35,,,,,,,-10.63,-34.27,,,,,,,22.21,-23.63,,,,,
4744,03/14/2025 12:18:18,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,03/14/2025 12:18:19,29.02166,41.10721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,03/14/2025 12:18:19,29.02167,41.10723,640704,40,30,,,,,,,-68.08,-101.03,,,,,,,-10.62,,,,,,,,27.33,-32.9,,,,,
4749,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,03/14/2025 12:18:19,29.02167,41.10723,640704,40,30,,,,,,,-70.59,-98.95,,,,,,,-10.63,-38.9,,,,,,,25.2,-28.28,,,,,
4751,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4752,03/14/2025 12:18:19,29.02167,41.10723,640704,40,30,,,,,,,-73.36,-94.87,,,,,,,-10.65,-32.15,,,,,,,20.03,-21.5,,,,,
4753,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,03/14/2025 12:18:19,29.02167,41.10723,643296,246,,,,,,,,-119.59,,,,,,,,-18.73,,,,,,,,-7.24,,,,,,
4755,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4756,03/14/2025 12:18:19,29.02167,41.10723,643296,246,,,,,,,,-119.88,,,,,,,,-19.05,,,,,,,,-7.62,,,,,,
4757,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,03/14/2025 12:18:19,29.02167,41.10723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,03/14/2025 12:18:19,29.0217,41.10726,640704,40,30,,,,,,,-68.98,-95.18,,,,,,,-10.62,-32.47,,,,,,,25.14,-21.83,,,,,
4761,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4762,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4764,03/14/2025 12:18:19,29.0217,41.10726,643296,246,,,,,,,,-116.77,,,,,,,,-16.57,,,,,,,,-4.55,,,,,,
4765,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,03/14/2025 12:18:19,29.0217,41.10726,640704,40,30,,,,,,,-68.38,-94.5,,,,,,,-10.62,-36.76,,,,,,,25.11,-26.14,,,,,
4769,03/14/2025 12:18:19,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,03/14/2025 12:18:19,29.0217,41.10726,643296,246,,,,,,,,-93.25,,,,,,,,-30.63,,,,,,,,-19.96,,,,,,
4771,03/14/2025 12:18:20,29.0217,41.10726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4772,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4773,03/14/2025 12:18:20,29.02172,41.10728,640704,40,30,,,,,,,-71.67,-98.02,,,,,,,-10.63,-37.78,,,,,,,23.4,-27.16,,,,,
4774,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4775,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4776,03/14/2025 12:18:20,29.02172,41.10728,640704,40,30,59,,,,,,-77.59,-95.87,-101.27,,,,,,-10.73,-29.01,-34.25,,,,,,15.45,-18.32,-23.61,,,,
4777,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4778,03/14/2025 12:18:20,29.02172,41.10728,640704,40,30,,,,,,,-74.09,-95.83,,,,,,,-10.65,-30.51,,,,,,,20.55,-19.84,,,,,
4779,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4780,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4781,03/14/2025 12:18:20,29.02172,41.10728,643296,246,,,,,,,,-117.19,,,,,,,,-17.39,,,,,,,,-5.62,,,,,,
4782,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4783,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4784,03/14/2025 12:18:20,29.02172,41.10728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,03/14/2025 12:18:20,29.02173,41.1073,640704,40,30,,,,,,,-71.52,-93.92,,,,,,,-10.64,-31.76,,,,,,,21.24,-21.11,,,,,
4787,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4788,03/14/2025 12:18:20,29.02173,41.1073,643296,246,,,,,,,,-114.99,,,,,,,,-15.41,,,,,,,,-2.89,,,,,,
4789,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4791,03/14/2025 12:18:20,29.02173,41.1073,643296,246,,,,,,,,-118.51,,,,,,,,-18.17,,,,,,,,-6.56,,,,,,
4792,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4793,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4794,03/14/2025 12:18:20,29.02173,41.1073,640704,40,30,,,,,,,-71.03,-92.37,,,,,,,-10.64,-31.62,,,,,,,20.56,-20.96,,,,,
4795,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4796,03/14/2025 12:18:20,29.02173,41.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4797,03/14/2025 12:18:21,29.02173,41.1073,643296,246,,,,,,,,-116.72,,,,,,,,-16.48,,,,,,,,-4.38,,,,,,
4798,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4799,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4800,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4801,03/14/2025 12:18:21,29.02175,41.10733,640704,40,30,,,,,,,-69.84,-91.24,,,,,,,-10.64,-32.02,,,,,,,20.51,-21.36,,,,,
4802,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4803,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4804,03/14/2025 12:18:21,29.02175,41.10733,643296,246,,,,,,,,-117.85,,,,,,,,-18.34,,,,,,,,-6.77,,,,,,
4805,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4806,03/14/2025 12:18:21,29.02175,41.10733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4807,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4808,03/14/2025 12:18:21,29.02178,41.10735,640704,40,30,59,,,,,,-77.54,-94.75,-107.48,,,,,,-10.72,-27.81,,,,,,,16.07,-17.1,-29.9,,,,
4809,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4811,03/14/2025 12:18:21,29.02178,41.10735,640704,40,30,59,,,,,,-76.77,-91.51,-104.68,,,,,,-10.77,-25.85,-37.69,,,,,,14.26,-15.1,-27.06,,,,
4812,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813,03/14/2025 12:18:21,29.02178,41.10735,643296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4814,03/14/2025 12:18:21,29.02178,41.10735,643296,246,,,,,,,,-87.42,,,,,,,,-33.86,,,,,,,,-23,,,,,,
4815,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4816,03/14/2025 12:18:21,29.02178,41.10735,643296,246,,,,,,,,-114.74,,,,,,,,-15.46,,,,,,,,-2.96,,,,,,
4817,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4819,03/14/2025 12:18:21,29.02178,41.10735,640704,40,30,59,,,,,,-76.48,-89.86,-102.7,,,,,,-10.82,-24.64,-34.19,,,,,,13.09,-13.84,-23.55,,,,
4820,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4821,03/14/2025 12:18:21,29.02178,41.10735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4822,03/14/2025 12:18:21,29.0218,41.10737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4823,03/14/2025 12:18:22,29.0218,41.10737,643296,246,,,,,,,,-115.01,,,,,,,,-15.75,,,,,,,,-3.4,,,,,,
4824,03/14/2025 12:18:22,29.0218,41.10737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825,03/14/2025 12:18:22,29.0218,41.10737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4826,03/14/2025 12:18:22,29.0218,41.10737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827,03/14/2025 12:18:22,29.0218,41.10737,640704,40,30,59,,,,,,-72.81,-91.07,-106.55,,,,,,-10.67,-29.01,,,,,,,18.64,-18.32,-29.88,,,,
4828,03/14/2025 12:18:22,29.0218,41.10737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4829,03/14/2025 12:18:22,29.0218,41.10737,643296,246,,,,,,,,-117.65,,,,,,,,-17.84,,,,,,,,-6.18,,,,,,
4830,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4831,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4832,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833,03/14/2025 12:18:22,29.02181,41.10738,640704,40,30,59,,,,,,-73.51,-99.24,-107.25,,,,,,-10.67,-36.4,,,,,,,18.82,-25.78,-33.79,,,,
4834,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,03/14/2025 12:18:22,29.02181,41.10738,640704,40,30,59,,,,,,-71.73,-91.14,-102.94,,,,,,-10.66,-30.26,-32.42,,,,,,18.82,-19.59,-21.76,,,,
4836,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4838,03/14/2025 12:18:22,29.02181,41.10738,643296,246,,,,,,,,-118.01,,,,,,,,-18.13,,,,,,,,-6.52,,,,,,
4839,03/14/2025 12:18:22,29.02181,41.10738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
