Message,Time,Longitude,Latitude,Technology_Mode,NR_UE_PCI_0,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,Unnamed: 48,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,Time_Numeric
21430,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-93.11463415,-14.02682927,0.336585366,59,76,,,,-93.9,-93.4,,,,-14.7,-13.6,,,,,111.2872727,96024.46462,91349.3284,9.740425532,,,,,,9.740425532,,17.5,,0.585454545,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21431,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-93.13658537,-14.01707317,0.341463415,,,,,,,,,,,,,,,,,111.3109091,96035.75,91383.67387,9.782978723,,,,,,9.782978723,,17.5,,0.598181818,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21432,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-93.07073171,-14.04634146,0.326829268,,,,,,,,,,,,,,,,,111.24,96001.89385,91280.63747,9.655319149,,,,,,9.655319149,,17.5,,0.56,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21433,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-93.22439024,-13.97804878,0.36097561,,,,,,,,,,,,,,,,,111.4054545,96050.79133,91521.05573,9.953191489,,,,,,9.953191489,,17.5,,0.649090909,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21434,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.89512195,-14.12439024,0.287804878,,,,,,,,,,,,,,,,,111.0509091,95911.61077,91005.87373,9.142857143,,,,,,9.142857143,,17.5,,0.458181818,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21435,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-93.20243902,-13.98780488,0.356097561,,,,,,,,,,,,,,,,,111.3818182,96047.031,91486.71027,9.910638298,,,,,,9.910638298,,17.5,,0.636363636,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21436,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.91707317,-14.11463415,0.292682927,,,,,,,,,,,,,,,,,111.0745455,95922.89615,91040.2192,9.271428571,,,,,,9.271428571,,17.5,,0.470909091,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21437,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.85121951,-14.14390244,0.27804878,,,,,,,,,,,,,,,,,111.0036364,95889.04,90937.1828,8.885714286,,,,,,8.885714286,,17.5,,0.432727273,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21438,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.87317073,-14.13414634,0.282926829,,,,,,,,,,,,,,,,,111.0272727,95900.32538,90971.52827,9.014285714,,,,,,9.014285714,,17.5,,0.445454545,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21439,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.82926829,-14.15365854,0.273170732,,,,,,,,,,,,,,,,,110.98,95877.75462,90902.83733,8.757142857,,,,,,8.757142857,,17.5,,0.42,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21440,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.80731707,-14.16341463,0.268292683,,,,,,,,,,,,,,,,,110.9563636,95866.46923,90868.49187,8.628571429,,,,,,8.628571429,,17.5,,0.407272727,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21441,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.6097561,-14.25121951,0.224390244,,,,,,,,,,,,,,,,,110.7436364,95764.90077,91016.71072,7.471428571,,,,,,7.471428571,,17.5,,0.292727273,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21442,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.58780488,-14.26097561,0.219512195,,,,,,,,,,,,,,,,,110.72,95753.61538,91073.83087,7.342857143,,,,,,7.342857143,,17.5,,0.28,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21443,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.56585366,-14.27073171,0.214634146,,,,,,,,,,,,,,,,,110.6963636,95742.33,91130.95101,7.214285714,,,,,,7.214285714,,17.5,,0.267272727,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21444,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.63170732,-14.24146341,0.229268293,,,,,,,,,,,,,,,,,110.7672727,95776.18615,90959.59058,7.6,,,,,,7.6,,17.5,,0.305454545,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21445,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.76341463,-14.18292683,0.258536585,,,,,,,,,,,,,,,,,110.9090909,95843.89846,90799.80093,8.371428571,,,,,,8.371428571,,17.5,,0.381818182,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21446,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.78536585,-14.17317073,0.263414634,,,,,,,,,,,,,,,,,110.9327273,95855.18385,90834.1464,8.5,,,,,,8.5,,17.5,,0.394545455,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21447,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.74146341,-14.19268293,0.253658537,,,,,,,,,,,,,,,,,110.8854545,95832.61308,90765.45547,8.242857143,,,,,,8.242857143,,17.5,,0.369090909,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21448,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.54390244,-14.2804878,0.209756098,,,,,,,,,,,,,,,,,110.6727273,95731.04462,91188.07116,7.085714286,,,,,,7.085714286,,17.5,,0.254545455,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21449,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.69756098,-14.21219512,0.243902439,,,,,,,,,,,,,,,,,110.8381818,95810.04231,90788.23014,7.985714286,,,,,,7.985714286,,17.5,,0.343636364,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21450,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.67560976,-14.22195122,0.23902439,,,,,,,,,,,,,,,,,110.8145455,95798.75692,90845.35029,7.857142857,,,,,,7.857142857,,17.5,,0.330909091,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21451,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.65365854,-14.23170732,0.234146341,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.7909091,95787.47154,90902.47043,7.728571429,,,,,,7.728571429,,17.5,,0.318181818,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21452,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.7195122,-14.20243902,0.248780488,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.8618182,95821.32769,90731.11,8.114285714,,,,,,8.114285714,,17.5,,0.356363636,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954770
21453,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.08965517,-14.32413793,0.031034483,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.2945455,95782.4103,92101.99348,5.028571429,,,,,,5.028571429,,17.5,,0.050909091,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21454,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.03103448,-14.32758621,0.006896552,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.2472727,95875.80545,92216.23377,4.771428571,,,,,,4.771428571,,17.5,,0.025454545,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21455,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.47068966,-14.30172414,0.187931034,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.6018182,95697.18846,91359.43159,6.7,,,,,,6.7,,17.5,,0.216363636,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21456,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.85517241,-14.33793103,-0.065517241,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.0142857,96155.99091,92558.95464,4,0,22 (64QAM OR 256QAM / Low SE -16QAM),118,,,4,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21457,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.9137931,-14.33448276,-0.04137931,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.1071429,96062.59576,92444.71435,4.257142857,,,,,,4.257142857,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21458,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.88448276,-14.3362069,-0.053448276,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.0607143,96109.29333,92501.83449,4.128571429,,,,,,4.128571429,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21459,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.94310345,-14.33275862,-0.029310345,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.1535714,96015.89818,92387.5942,4.385714286,,,,,,4.385714286,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21460,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.44137931,-14.30344828,0.175862069,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.5781818,95685.90308,91416.55174,6.571428571,,,,,,6.571428571,,17.5,,0.203636364,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21461,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.5,-14.3,0.2,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.6254545,95708.47385,91302.31145,6.828571429,,,,,,6.828571429,,17.5,,0.229090909,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21462,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.52195122,-14.2902439,0.204878049,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.6490909,95719.75923,91245.1913,6.957142857,,,,,,6.957142857,,17.5,,0.241818182,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21463,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.06034483,-14.32586207,0.018965517,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.2709091,95829.10788,92159.11362,4.9,,,,,,4.9,,17.5,,0.038181818,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21464,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.2362069,-14.31551724,0.09137931,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.4127273,95606.90538,91816.39275,5.671428571,,,,,,5.671428571,,17.5,,0.114545455,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21465,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.29482759,-14.31206897,0.115517241,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.46,95629.47615,91702.15246,5.928571429,,,,,,5.928571429,,17.5,,0.14,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21466,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.26551724,-14.3137931,0.103448276,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.4363636,95618.19077,91759.27261,5.8,,,,,,5.8,,17.5,,0.127272727,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21467,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.97241379,-14.33103448,-0.017241379,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.2,95969.20061,92330.47406,4.514285714,,,,,,4.514285714,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21468,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.32413793,-14.31034483,0.127586207,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,110.4836364,95640.76154,91645.03232,6.057142857,,,,,,6.057142857,,17.5,,0.152727273,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21469,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.76724138,-14.34310345,-0.101724138,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,109.875,96296.08364,92730.31507,5.909090909,,,,,,5.909090909,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21470,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.79655172,-14.34137931,-0.089655172,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,109.9214286,96249.38606,92673.19493,5.272727273,,,,,,5.272727273,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21471,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-91.82586207,-14.33965517,-0.077586207,59,76,,,,-91.3,-90.1,,,,-15.2,-12.5,,,,,109.9678571,96202.68848,92616.07478,4.636363636,,,,,,4.636363636,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21472,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.20689655,-14.31724138,0.079310345,,,,,,,,,,,,,,,,,110.3890909,95595.62,91873.5129,5.542857143,,,,,,5.542857143,,17.5,,0.101818182,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21473,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.11896552,-14.32241379,0.043103448,,,,,,,,,,,,,,,,,110.3181818,95735.71273,92044.87333,5.157142857,,,,,,5.157142857,,17.5,,0.063636364,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21474,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.14827586,-14.32068966,0.055172414,,,,,,,,,,,,,,,,,110.3418182,95689.01515,91987.75319,5.285714286,,,,,,5.285714286,,17.5,,0.076363636,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21475,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.00172414,-14.32931034,-0.005172414,,,,,,,,,,,,,,,,,110.2236364,95922.50303,92273.35391,4.642857143,,,,,,4.642857143,,17.5,,0.012727273,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21476,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.17758621,-14.31896552,0.067241379,,,,,,,,,,,,,,,,,110.3654545,95642.31758,91930.63304,5.414285714,,,,,,5.414285714,,17.5,,0.089090909,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21477,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.41206897,-14.30517241,0.163793103,,,,,,,,,,,,,,,,,110.5545455,95674.61769,91473.67188,6.442857143,,,,,,6.442857143,,17.5,,0.190909091,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21478,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.35344828,-14.30862069,0.139655172,,,,,,,,,,,,,,,,,110.5072727,95652.04692,91587.91217,6.185714286,,,,,,6.185714286,,17.5,,0.165454545,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21479,2025-03-14 12:19:30,29.02582,41.1078,5GSA,30,-92.38275862,-14.30689655,0.151724138,,,,,,,,,,,,,,,,,110.5309091,95663.33231,91530.79203,6.314285714,,,,,,6.314285714,,17.5,,0.178181818,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21480,2025-03-14 12:19:31,29.02582,41.1078,5GSA,30,-91.73793103,-14.34482759,-0.113793103,,,,,,,,,,,,,,,,,109.8285714,96342.78121,92787.43522,6.545454545,,,,,,6.545454545,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21481,2025-03-14 12:19:31,29.02582,41.1078,5GSA,30,-91.70862069,-14.34655172,-0.125862069,,,,,,,,,,,,,,,,,109.7821429,96389.47879,92844.55536,7.181818182,,,,,,7.181818182,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21482,2025-03-14 12:19:31,29.02582,41.1078,5GSA,30,-91.62068966,-14.35172414,-0.162068966,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.6428571,96529.57152,93015.9158,9.090909091,,,,,,9.090909091,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21483,2025-03-14 12:19:31,29.02587,41.10781,5GSA,30,-91.67931034,-14.34827586,-0.137931034,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.7357143,96436.17636,92901.67551,7.818181818,,,,,,7.818181818,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21484,2025-03-14 12:19:31,29.02587,41.10781,5GSA,30,-91.65,-14.35,-0.15,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.6892857,96482.87394,92958.79565,8.454545455,,,,,,8.454545455,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21485,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.59137931,-14.35344828,-0.174137931,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.5964286,96576.26909,93073.03594,9.727272727,,,,,,9.727272727,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21486,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.56206897,-14.35517241,-0.186206897,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.55,96622.96667,93130.15609,10.36363636,,,,,,10.36363636,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21487,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.53275862,-14.35689655,-0.198275862,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.5035714,96669.66424,93187.27623,11,0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),116,,,11,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21488,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.50344828,-14.35862069,-0.210344828,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.4571429,96716.36182,93244.39638,10.9744186,,,,,,10.9744186,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21489,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.47413793,-14.36034483,-0.222413793,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.4107143,96763.05939,93301.51652,10.94883721,,,,,,10.94883721,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21490,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.44482759,-14.36206897,-0.234482759,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.3642857,96809.75697,93358.63667,10.92325581,,,,,,10.92325581,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21491,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.41551724,-14.3637931,-0.246551724,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,109.3178571,96856.45455,93415.75681,10.89767442,,,,,,10.89767442,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21492,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.8,-14.4,-0.5,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9292683,96968.91551,94615.27986,10.36046512,,,,,,10.36046512,,17.5,,0.175609756,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21493,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.97586207,-14.38965517,-0.427586207,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9146341,97036.00531,94272.55899,10.51395349,,,,,,10.51395349,,17.5,,0.087804878,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21494,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.12241379,-14.38103448,-0.367241379,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.902439,97091.91347,93986.95826,10.64186047,,,,,,10.64186047,,17.5,,0.014634146,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21495,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.94655172,-14.39137931,-0.439655172,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9170732,97024.82367,94329.67913,10.48837209,,,,,,10.48837209,,17.5,,0.102439024,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21496,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.09310345,-14.38275862,-0.379310345,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.904878,97080.73184,94044.07841,10.61627907,,,,,,10.61627907,,17.5,,0.029268293,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21497,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.0637931,-14.38448276,-0.39137931,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9073171,97069.5502,94101.19855,10.59069767,,,,,,10.59069767,,17.5,,0.043902439,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21498,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.15172414,-14.37931034,-0.355172414,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9,97103.0951,93929.83812,10.66744186,,,,,,10.66744186,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21499,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.88793103,-14.39482759,-0.463793103,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9219512,97002.46041,94443.91942,10.4372093,,,,,,10.4372093,,17.5,,0.131707317,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21500,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.03448276,-14.3862069,-0.403448276,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9097561,97058.36857,94158.3187,10.56511628,,,,,,10.56511628,,17.5,,0.058536585,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21501,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.18103448,-14.37758621,-0.343103448,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9464286,97114.27673,93872.71797,10.69302326,,,,,,10.69302326,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21502,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.21034483,-14.37586207,-0.331034483,59,76,,,,-91,-88.4,,,,-16.4,-12.1,,,,,108.9928571,97125.45837,93815.59783,10.71860465,,,,,,10.71860465,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21503,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.23965517,-14.37413793,-0.318965517,,,,,,,,,,,,,,,,,109.0392857,97136.64,93758.47768,10.74418605,,,,,,10.74418605,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21504,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.26896552,-14.37241379,-0.306896552,,,,,,,,,,,,,,,,,109.0857143,97089.94242,93701.35754,10.76976744,,,,,,10.76976744,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21505,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.29827586,-14.37068966,-0.294827586,,,,,,,,,,,,,,,,,109.1321429,97043.24485,93644.23739,10.79534884,,,,,,10.79534884,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21506,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.32758621,-14.36896552,-0.282758621,,,,,,,,,,,,,,,,,109.1785714,96996.54727,93587.11725,10.82093023,,,,,,10.82093023,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21507,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.35689655,-14.36724138,-0.270689655,,,,,,,,,,,,,,,,,109.225,96949.8497,93529.9971,10.84651163,,,,,,10.84651163,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21508,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.3862069,-14.36551724,-0.25862069,,,,,,,,,,,,,,,,,109.2714286,96903.15212,93472.87696,10.87209302,,,,,,10.87209302,,17.5,,0,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21509,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.85862069,-14.39655172,-0.475862069,,,,,,,,,,,,,,,,,108.9243902,96991.27878,94501.03957,10.41162791,,,,,,10.41162791,,17.5,,0.146341463,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21510,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.82931034,-14.39827586,-0.487931034,,,,,,,,,,,,,,,,,108.9268293,96980.09714,94558.15971,10.38604651,,,,,,10.38604651,,17.5,,0.16097561,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21511,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-90.91724138,-14.39310345,-0.451724138,,,,,,,,,,,,,,,,,108.9195122,97013.64204,94386.79928,10.4627907,,,,,,10.4627907,,17.5,,0.117073171,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
21512,2025-03-14 12:19:31,29.02591,41.10782,5GSA,30,-91.00517241,-14.38793103,-0.415517241,,,,,,,,,,,,,,,,,108.9121951,97047.18694,94215.43884,10.53953488,,,,,,10.53953488,,17.5,,0.073170732,0,0,0,,0,0,,0,0,,0,0,0,0,,,,1741954771
