Message,Time,Longitude,Latitude,NR_Scan_NR_ARFCN,NR_Scan_PCI_SortedBy_RSRP_0,NR_Scan_PCI_SortedBy_RSRP_1,NR_Scan_PCI_SortedBy_RSRP_2,NR_Scan_PCI_SortedBy_RSRP_3,NR_Scan_PCI_SortedBy_RSRP_4,NR_Scan_PCI_SortedBy_RSRP_5,NR_Scan_PCI_SortedBy_RSRP_6,NR_Scan_SSB_RSRP_SortedBy_RSRP_0,NR_Scan_SSB_RSRP_SortedBy_RSRP_1,NR_Scan_SSB_RSRP_SortedBy_RSRP_2,NR_Scan_SSB_RSRP_SortedBy_RSRP_3,NR_Scan_SSB_RSRP_SortedBy_RSRP_4,NR_Scan_SSB_RSRP_SortedBy_RSRP_5,NR_Scan_SSB_RSRP_SortedBy_RSRP_6,NR_Scan_SSB_RSRQ_SortedBy_RSRP_0,NR_Scan_SSB_RSRQ_SortedBy_RSRP_1,NR_Scan_SSB_RSRQ_SortedBy_RSRP_2,NR_Scan_SSB_RSRQ_SortedBy_RSRP_3,NR_Scan_SSB_RSRQ_SortedBy_RSRP_4,NR_Scan_SSB_RSRQ_SortedBy_RSRP_5,NR_Scan_SSB_RSRQ_SortedBy_RSRP_6,NR_Scan_SSB_SINR_SortedBy_RSRP_0,NR_Scan_SSB_SINR_SortedBy_RSRP_1,NR_Scan_SSB_SINR_SortedBy_RSRP_2,NR_Scan_SSB_SINR_SortedBy_RSRP_3,NR_Scan_SSB_SINR_SortedBy_RSRP_4,NR_Scan_SSB_SINR_SortedBy_RSRP_5,NR_Scan_SSB_SINR_SortedBy_RSRP_6,Time_Numeric
8544,2025-03-14 12:21:12,29.02339,41.10475,640704,68,3,13,23,59,76,76,-96.13,-86.83666667,-94.96,-103.42,-102.4066667,-106.8933333,-106.1695382,-14.73666667,-15.6,-21.77333333,-29.9725,-30.48333333,-34.07,-33.03919852,-1.126666667,-3.296666667,-10.80666667,-19.295,-19.82333333,-23.43666667,-21.72169182,1741954872
8545,2025-03-14 12:21:12,29.02339,41.10475,640704,68,3,13,23,40,59,76,-86.54,-89.86,-95.13,-104.93,-108.18,-105.88,-106.17,-12.74,-16.07,-21.34,-31.12,-34.38,-32.09,-32.36,1.98,-4,-10.34,-20.46,-23.75,-21.44,-21.72,1741954872
8546,2025-03-14 12:21:12,29.02339,41.10475,640704,68,3,13,23,40,59,76,-105.72,-83.81333333,-94.79,-102.1933333,-107.96875,-106.82,-106.79,-16.73333333,-15.13,-22.20666667,-28.99333333,-34.54125,-34.05,-32.61384615,-4.233333333,-2.593333333,-11.27333333,-18.29,-23.91125,-23.405,-23.06,1741954872
8547,2025-03-14 12:21:12,29.02339,41.10475,640704,3,68,13,23,59,76,76,-84.37,-89.52,-94.62,-96.72,-102.34,-107.26,-107.1,-12.39,-17.53,-22.64,-24.74,-30.59,-34.11,-32.74076923,2.95,-5.92,-11.74,-13.95,-19.93,-23.48,-23.73,1741954872
8548,2025-03-14 12:21:12,29.02339,41.10475,640704,3,68,13,23,59,76,76,-82.9925,-88.7625,-93.34,-99.45666667,-103.295,-107.5166667,-106.48,-12.145,-17.565,-22.15,-26.86666667,-31.95,-34.28045455,-32.48692308,3.9425,-5.965,-11.2075,-16.12,-21.29666667,-24.54666667,-22.39,1741954872
8549,2025-03-14 12:21:12,29.02339,41.10475,640704,3,68,13,23,59,76,76,-83.555,-88.005,-92.06,-96.76142857,-104.25,-107.7733333,-107.41,-12.365,-17.6,-21.66,-25.23428571,-33.31,-34.45090909,-32.86769231,3.025,-6.01,-10.675,-14.45714286,-22.66333333,-25.61333333,-24.4,1741954872
8550,2025-03-14 12:21:12,29.02339,41.10475,640704,3,68,13,23,59,76,76,-82.74,-87.2475,-90.78,-96.80285714,-105.205,-108.03,-107.72,-12.34,-17.635,-21.17,-25.72857143,-34.67,-34.62136364,-32.99461538,3.1,-6.055,-10.1425,-14.96428571,-24.03,-26.68,-25.07,1741954872
8551,2025-03-14 12:21:12,29.02339,41.10475,643296,246,38,278,23,59,76,76,-97.18,-112.6,-114.25,-96.88571429,-106.16,-108.2866667,-108.03,-11.07,-19.12,-25.86,-26.71714286,-36.03,-34.79181818,-33.12153846,9.61,-7.78,-15.09,-15.97857143,-25.39666667,-27.74666667,-25.74,1741954872
8552,2025-03-14 12:21:12,29.02339,41.10475,643296,246,38,278,23,59,76,76,-97.33666667,-111.7633333,-111.995,-96.84428571,-107.115,-108.5433333,-108.34,-11.035,-18.23,-22.82,-26.22285714,-37.39,-34.96227273,-33.24846154,10.05,-6.525,-11.84,-15.47142857,-26.76333333,-28.81333333,-26.41,1741954872
8554,2025-03-14 12:21:13,29.02335,41.10475,643296,246,38,278,23,76,59,76,-97.65,-110.88,-115.382,-96.96857143,-106.58,-108.7,-108.96,-10.965,-17.475,-26.868,-27.70571429,-36.355,-37.97,-33.50230769,10.93,-5.695,-16.126,-16.99285714,-25.73,-27.335,-27.75,1741954873
8553,2025-03-14 12:21:13,29.02339,41.10475,643296,246,38,278,23,76,59,76,-97.49333333,-111.74,-114.816,-96.92714286,-106.8875,-107.76,-108.65,-11,-18.2975,-26.364,-27.21142857,-36.71375,-36.01,-33.37538462,10.49,-6.7375,-15.608,-16.48571429,-26.09,-25.37,-27.08,1741954873
8555,2025-03-14 12:21:13,29.02335,41.10475,643296,246,38,278,23,76,59,76,-97.80666667,-110.02,-115.948,-97.36571429,-107.195,-109.005,-109.27,-10.93,-16.6525,-27.372,-28.68428571,-37.0725,-39.74833333,-33.62923077,11.37,-4.6525,-16.644,-17.99142857,-26.45,-29.11833333,-28.42,1741954873
8556,2025-03-14 12:21:13,29.02335,41.10475,640704,3,68,13,23,76,59,76,-81.11,-86.49,-89.5,-97.01,-107.81,-109.64,-109.89,-12.29,-17.67,-20.68,-28.2,-37.79,-39.93,-33.88307692,3.25,-6.1,-9.61,-17.5,-27.17,-29.3,-29.76,1741954873
8557,2025-03-14 12:21:13,29.02335,41.10475,640704,3,68,13,23,76,59,76,-81.925,-86.59,-90.045,-97.72142857,-107.5025,-108.37,-109.58,-12.315,-18.07666667,-21.68,-29.16857143,-37.43125,-39.56666667,-33.75615385,3.175,-6.59,-10.695,-18.48285714,-26.81,-28.93666667,-29.09,1741954873
8558,2025-03-14 12:21:13,29.02335,41.10475,643296,246,38,278,23,76,59,76,-98.12,-109.16,-117.08,-98.07714286,-106.615,-107.735,-110.51,-10.86,-15.83,-28.38,-29.65285714,-38.355,-39.385,-34.13692308,12.25,-3.61,-17.68,-18.97428571,-27.735,-28.755,-31.1,1741954873
8559,2025-03-14 12:21:13,29.02335,41.10475,643296,246,38,278,23,76,59,76,-97.96333333,-112.6033333,-116.514,-98.43285714,-107.2125,-107.1,-110.2,-10.895,-20.02333333,-27.876,-30.13714286,-38.0725,-39.20333333,-34.01,11.81,-8.303333333,-17.162,-19.46571429,-27.4525,-28.57333333,-30.43,1741954873
8560,2025-03-14 12:21:13,29.02335,41.10475,643296,246,38,278,23,76,59,76,-96.48,-116.0466667,-118.56,-99.14428571,-106.0175,-106.465,-111.44,-20.935,-24.21666667,-28.74,-31.10571429,-38.6375,-39.02166667,-34.51769231,-3.975,-12.99666667,-18.045,-20.44857143,-28.0175,-28.39166667,-33.11,1741954873
8561,2025-03-14 12:21:13,29.02335,41.10475,640704,3,68,13,23,59,76,76,-79.73,-86.79,-90.59,-99.5,-108.07,-108.8,-110.82,-11.81,-18.89,-22.68,-31.59,-38.75,-35.13272727,-34.26384615,4.95,-7.57,-11.78,-20.94,-28.13,-29.88,-31.77,1741954873
8562,2025-03-14 12:21:13,29.02335,41.10475,640704,3,68,13,23,59,76,76,-79.262,-86.69,-92.3175,-98.78857143,-107.755,-108.495,-111.13,-11.758,-18.48333333,-24.925,-30.62142857,-38.8775,-35.30318182,-34.39076923,5.19,-7.08,-14.0875,-19.95714286,-28.25625,-29.92625,-32.44,1741954873
8564,2025-03-14 12:21:13,29.02332,41.10475,640704,3,68,13,23,59,76,76,-78.326,-85.705,-94.045,-99.0975,-107.44,-108.19,-112.06,-11.654,-18.83,-27.17,-31.7025,-39.005,-35.47363636,-34.77153846,5.67,-7.5,-16.395,-21.055,-28.3825,-29.9725,-34.45,1741954873
8563,2025-03-14 12:21:13,29.02335,41.10475,640704,3,68,13,23,59,76,76,-78.794,-86.2475,-95.7725,-99.29875,-107.125,-107.885,-111.75,-11.706,-18.86,-29.415,-31.64625,-39.1325,-35.64409091,-34.64461538,5.43,-7.535,-18.7025,-20.9975,-28.50875,-30.01875,-33.78,1741954873
8565,2025-03-14 12:21:13,29.02332,41.10475,643296,246,278,38,23,59,76,76,-94.84,-119.2,-117.3,-98.89625,-106.81,-107.58,-112.37,-31.01,-23.43,-21.42,-31.75875,-39.26,-35.81454545,-34.89846154,-20.2,-12.54,-10.34,-21.1125,-28.635,-30.065,-35.12,1741954873
8566,2025-03-14 12:21:13,29.02332,41.10475,643296,246,278,38,23,59,76,76,-93.49,-112.32,-118.604,-98.695,-106.495,-107.275,-112.68,-10.7,-21.94,-23.24,-31.815,-39.3875,-35.985,-35.02538462,16.54,-10.97,-12.268,-21.17,-28.76125,-30.11125,-35.79,1741954873
8567,2025-03-14 12:21:13,29.02332,41.10475,643296,246,278,38,23,59,76,76,-93.94666667,-111.3766667,-117.952,-98.49375,-106.18,-106.97,-112.99,-12.92,-21.30333333,-22.33,-31.87125,-39.515,-36.15545455,-35.15230769,9.163333333,-10.26666667,-11.304,-21.2275,-28.8875,-30.1575,-36.46,1741954873
8568,2025-03-14 12:21:13,29.02332,41.10475,643296,246,278,38,23,59,76,76,-94.40333333,-110.4333333,-119.256,-98.09125,-105.865,-106.665,-113.61,-15.14,-20.66666667,-24.15,-31.98375,-39.6425,-36.32590909,-35.40615385,1.786666667,-9.563333333,-13.232,-21.3425,-29.01375,-30.20375,-37.8,1741954873
8569,2025-03-14 12:21:13,29.02332,41.10475,640704,3,68,13,23,59,76,76,-77.39,-84.62,-97.5,-97.89,-105.55,-106.36,-113.92,-11.55,-18.77,-31.66,-32.04,-39.77,-36.49636364,-35.53307692,6.15,-7.43,-21.01,-21.4,-29.14,-30.25,-38.47,1741954873
8570,2025-03-14 12:21:13,29.02332,41.10475,640704,3,68,13,23,59,76,76,-77.858,-85.1625,-96.78,-98.2925,-107.3933333,-106.4275,-113.3,-11.602,-18.8,-31.39333333,-31.9275,-39.625,-36.66681818,-35.27923077,5.91,-7.465,-20.74,-21.285,-31.41666667,-29.8725,-37.13,1741954873
8571,2025-03-14 12:21:13,29.02332,41.10475,640704,3,68,13,23,59,76,76,-76.41666667,-86.428,-96.06,-97.62857143,-109.2366667,-106.495,-113.9390909,-11.22,-21.496,-31.12666667,-32.83142857,-39.48,-36.83727273,-35.78692308,8.77,-10.478,-20.47,-22.19714286,-33.69333333,-29.495,-38.92409091,1741954873
8572,2025-03-14 12:21:13,29.02332,41.10475,640704,3,68,13,23,59,40,76,-75.47,-86.79,-95.34,-97.78,-111.08,-112.35,-114.23,-10.99,-22.29,-30.86,-33.29,-39.335,-38.43827586,-35.66,10.39,-11.37,-20.2,-22.66,-35.97,-37.26,-39.14,1741954873
8573,2025-03-14 12:21:13,29.02332,41.10475,640704,3,68,13,23,59,40,76,-77.36333333,-86.066,-94.495,-97.32571429,-108.236,-110.25,-113.3572727,-11.45,-20.702,-29.475,-31.91428571,-39.045,-38.12793103,-36.04076923,7.15,-9.586,-18.7875,-21.27142857,-32.774,-37.095,-38.49227273,1741954873
8574,2025-03-14 12:21:13,29.02332,41.10475,643296,246,278,38,23,59,40,76,-94.86,-109.49,-120.56,-97.47714286,-109.658,-110.95,-113.6481818,-17.36,-20.03,-25.97,-32.37285714,-39.19,-38.23137931,-35.91384615,-5.59,-8.86,-15.16,-21.73428571,-34.372,-37.15,-38.70818182,1741954873
8575,2025-03-14 12:21:13,29.02332,41.10475,643296,246,278,38,23,59,40,76,-93.7,-109.51,-119.908,-97.17428571,-106.814,-111.65,-113.0663636,-15.13,-20.245,-25.06,-31.45571429,-38.9,-38.33482759,-36.16769231,2.446666667,-9.1025,-14.196,-20.80857143,-31.176,-37.205,-38.27636364,1741954873
8577,2025-03-14 12:21:14,29.02328,41.10475,643296,246,278,38,23,59,40,76,-92.54,-109.53,-119.5366667,-96.87142857,-105.392,-109.55,-112.7754545,-12.9,-20.46,-25.75666667,-30.53857143,-38.755,-38.02448276,-36.29461538,10.48333333,-9.345,-14.94666667,-19.88285714,-29.578,-37.04,-38.06045455,1741954874
8578,2025-03-14 12:21:14,29.02328,41.10475,640704,3,68,13,23,76,59,40,-78.31,-84.98,-91.96,-96.72,-105.42,-105.83,-109.52,-11.68,-18.32,-25.32,-30.08,-38.92,-38.84,-37.72,5.53,-6.91,-14.55,-19.42,-28.3,-28.21,-32.28,1741954874
8579,2025-03-14 12:21:14,29.02328,41.10475,640704,3,68,13,23,76,59,40,-80.085,-85.704,-93.65,-97.02285714,-105.4808333,-105.9613333,-109.425,-11.865,-19.908,-28.09,-30.99714286,-38.89368421,-38.91733333,-37.72,4.785,-8.694,-17.375,-20.34571429,-28.47083333,-28.28733333,-32.40666667,1741954874
8576,2025-03-14 12:21:14,29.02332,41.10475,643296,3,68,13,23,76,59,40,-79.1975,-85.342,-92.805,-96.98666667,-105.5416667,-106.0926667,-109.33,-11.7725,-19.114,-26.705,-30.01333333,-38.86736842,-38.99466667,-37.72,5.1575,-7.802,-15.9625,-19.35111111,-28.64166667,-28.36466667,-32.53333333,1741954874
8580,2025-03-14 12:21:14,29.02328,41.10475,640704,3,68,13,23,76,59,40,-80.9725,-85.79,-92.3,-97.25333333,-105.6025,-106.224,-109.235,-11.9575,-18.08,-24.075,-29.94666667,-38.84105263,-39.072,-37.72,4.4125,-6.61,-13.25,-19.28222222,-28.8125,-28.442,-32.66,1741954874
8581,2025-03-14 12:21:14,29.02328,41.10475,643296,246,278,38,23,76,59,40,-91.38,-109.57,-117.49,-97.78666667,-105.6633333,-106.3553333,-109.14,-10.67,-20.89,-25.33,-29.81333333,-38.81473684,-39.14933333,-37.72,18.52,-9.83,-14.52,-19.14444444,-28.98333333,-28.51933333,-32.78666667,1741954874
8582,2025-03-14 12:21:14,29.02328,41.10475,643296,246,278,38,23,76,59,40,-93.845,-109.55,-118.5133333,-97.52,-105.7241667,-106.4866667,-109.045,-10.725,-20.675,-25.54333333,-29.88,-38.78842105,-39.22666667,-37.72,16.225,-9.5875,-14.73333333,-19.21333333,-29.15416667,-28.59666667,-32.91333333,1741954874
8583,2025-03-14 12:21:14,29.02328,41.10475,643296,246,278,38,68,40,59,76,-96.31,-113.79,-118.51,-94.22016901,-107.7575,-106.618,-112.4845455,-10.78,-24.43,-24.65,-33.27729577,-34.7025,-39.304,-36.42153846,13.93,-13.63,-13.79,-22.64616901,-24.0725,-28.674,-37.84454545,1741954874
8584,2025-03-14 12:21:14,29.02328,41.10475,643296,246,278,38,68,40,59,76,-93.525,-111.68,-118,-94.17264789,-107.54625,-106.7493333,-112.1936364,-10.73,-22.66,-24.99,-33.2876338,-34.86375,-39.38133333,-36.54846154,16,-11.73,-14.155,-22.65664789,-24.23375,-28.75133333,-37.62863636,1741954874
8586,2025-03-14 12:21:14,29.02325,41.10474,643296,246,278,38,23,40,76,59,-90.25666667,-112.2466667,-120.43,-98.32,-107.12375,-106.5625,-107.3818182,-12.34333333,-23.79666667,-28.41,-29.68,-35.18625,-37.00772727,-38.94251798,10.98,-12.94666667,-17.67666667,-19.00666667,-24.55625,-29.1175,-28.86454545,1741954874
8585,2025-03-14 12:21:14,29.02328,41.10475,643296,246,278,38,23,40,76,59,-90.74,-111.84,-120.46,-98.05333333,-107.335,-106.63,-107.4354545,-10.68,-23.38,-28.06,-29.74666667,-35.025,-37.17818182,-38.96920856,18.07,-12.51,-17.32,-19.07555556,-24.395,-28.74,-28.56363636,1741954874
8587,2025-03-14 12:21:14,29.02325,41.10474,643296,246,278,38,23,40,76,59,-89.29,-113.06,-120.37,-98.85333333,-106.9125,-106.6975,-107.4890909,-15.67,-24.63,-29.11,-29.54666667,-35.3475,-37.34863636,-38.90487734,-3.2,-13.82,-18.39,-18.86888889,-24.7175,-28.3625,-28.26272727,1741954874
8588,2025-03-14 12:21:14,29.02325,41.10474,643296,246,278,38,23,40,76,59,-89.77333333,-112.6533333,-120.4,-98.58666667,-106.70125,-106.765,-107.5427273,-14.00666667,-24.21333333,-28.76,-29.61333333,-35.50875,-37.51909091,-38.9103353,3.89,-13.38333333,-18.03333333,-18.93777778,-24.87875,-27.985,-27.96181818,1741954874
8589,2025-03-14 12:21:14,29.02325,41.10474,643296,246,278,38,23,40,76,59,-90.55333333,-112.15,-120.385,-98.205,-106.7866667,-106.8325,-107.5963636,-14.03,-23.6,-30.935,-29.9975,-35.87055556,-37.68954545,-38.86808076,2.876666667,-12.735,-20.24,-19.3225,-26.13833333,-27.6075,-27.66090909,1741954874
8590,2025-03-14 12:21:14,29.02325,41.10474,640704,3,68,13,23,40,76,59,-81.86,-87.41,-92.64,-99.12,-106.49,-106.9,-107.65,-12.05,-17.6,-22.83,-29.48,-35.67,-37.86,-37.99,4.04,-6.01,-11.95,-18.8,-25.04,-27.23,-27.36,1741954874
8591,2025-03-14 12:21:14,29.02325,41.10474,640704,3,68,13,23,40,76,59,-80.2825,-86.6,-92.2525,-97.29,-107.0833333,-106.695,-107.0725,-11.855,-17.84,-23.8275,-30.515,-36.07111111,-37.62615385,-38.325,4.99,-6.31,-12.985,-19.845,-27.23666667,-28.3575,-27.6975,1741954874
8592,2025-03-14 12:21:14,29.02325,41.10474,640704,3,68,13,23,40,76,59,-78.705,-86.73,-91.865,-96.375,-107.38,-106.49,-106.495,-11.66,-18.3025,-24.825,-31.0325,-36.27166667,-37.39230769,-38.66,5.94,-6.8325,-14.02,-20.3675,-28.335,-29.485,-28.035,1741954874
8593,2025-03-14 12:21:14,29.02325,41.10474,640704,3,68,13,23,40,76,59,-75.986,-86.05,-90.17,-95.3825,-107.6766667,-106.285,-105.9175,-11.358,-19.005,-25.46,-30.945,-36.47222222,-37.15846154,-38.995,7.35,-7.655,-14.665,-20.28,-29.43333333,-30.6125,-28.3725,1741954874
8594,2025-03-14 12:21:14,29.02325,41.10474,640704,3,68,13,23,59,76,40,-75.55,-84.69,-91.09,-95.46,-103.97,-106.08,-108.95,-11.27,-20.41,-26.82,-31.55,-38.61,-36.92461538,-37.72,7.84,-9.3,-16.09,-20.89,-27.98,-31.74,-33.04,1741954874
8595,2025-03-14 12:21:14,29.02325,41.10474,640704,3,68,13,23,59,76,40,-77.1275,-85.37,-91.4775,-95.305,-103.92,-106.495,-108.4475,-11.465,-19.7075,-25.8225,-30.34,-38.0225,-36.69076923,-37.72,6.89,-8.4775,-15.055,-19.67,-27.39,-31.5825,-32.265,1741954874
8597,2025-03-14 12:21:15,29.02323,41.10473,640704,3,68,13,23,59,76,40,-76.858,-87.026,-88.43666667,-95.2275,-103.87,-106.91,-107.945,-11.534,-20.844,-22.32,-29.735,-37.435,-36.45692308,-37.72,6.37,-9.768,-11.39,-19.06,-26.8,-31.425,-31.49,1741954875
8598,2025-03-14 12:21:15,29.02323,41.10473,640704,3,68,13,23,59,76,40,-76.422,-85.902,-89.25,-94.91,-103.82,-107.325,-107.4425,-11.446,-19.828,-24.1,-28.79428571,-36.8475,-36.22307692,-37.72,6.86,-8.636,-13.24,-18.10714286,-26.21,-31.2675,-30.715,1741954875
8599,2025-03-14 12:21:15,29.02323,41.10473,640704,3,68,13,23,40,76,59,-77.73,-85.34,-87.41,-95.15,-108.27,-107.74,-105.34,-11.71,-19.32,-21.38,-29.13,-36.87333333,-35.98923077,-39.33,5.39,-8.07,-10.39,-18.45,-31.63,-31.11,-28.71,1741954875
8596,2025-03-14 12:21:15,29.02325,41.10474,640704,3,68,13,23,40,76,59,-77.294,-86.464,-88.33,-94.67,-107.9733333,-107.344,-105.275,-11.622,-20.336,-22.74,-28.45857143,-36.67277778,-35.75538462,-39.33736842,5.88,-9.202,-11.815,-17.76428571,-30.53166667,-29.724,-28.951,1741954875
8600,2025-03-14 12:21:15,29.02323,41.10473,643296,246,278,38,23,40,76,59,-93.08,-111.24,-120.4,-94.43,-107.196,-106.948,-105.21,-10.75,-22.57,-32.76,-28.12285714,-37.07388889,-35.52153846,-39.34473684,15.03,-11.65,-22.09,-17.42142857,-31.402,-28.338,-29.192,1741954875
8601,2025-03-14 12:21:15,29.02323,41.10473,643296,246,278,38,23,40,76,59,-91.81666667,-110.7425,-120.37,-94.19,-106.122,-106.552,-105.145,-12.39,-23.11,-32.0575,-27.78714286,-37.27444444,-35.28769231,-39.35210526,8.953333333,-12.2175,-21.375,-17.07857143,-31.174,-26.952,-29.433,1741954875
8602,2025-03-14 12:21:15,29.02323,41.10473,643296,246,278,38,23,40,76,59,-93.475,-110.245,-120.34,-93.71,-105.048,-106.156,-105.08,-10.795,-23.65,-31.355,-27.11571429,-37.475,-35.05384615,-39.35947368,13.865,-12.785,-20.66,-16.39285714,-30.946,-25.566,-29.674,1741954875
8603,2025-03-14 12:21:15,29.02323,41.10473,640704,3,68,13,23,59,76,40,-77.63,-88.15,-90.49,-93.47,-103.77,-105.76,-106.94,-11.34,-21.86,-24.2,-26.78,-36.26,-34.82,-37.72,7.35,-10.9,-13.39,-16.05,-25.62,-24.18,-29.94,1741954875
8604,2025-03-14 12:21:15,29.02323,41.10473,640704,3,68,13,23,59,76,40,-77.535,-87.588,-89.46333333,-93.95,-103.8114286,-105.425,-107.1090909,-11.425,-21.352,-23.26,-27.45142857,-36.52666667,-35.07705882,-37.72,6.845,-10.334,-12.39,-16.73571429,-26.83142857,-25.405,-30.18636364,1741954875
8605,2025-03-14 12:21:15,29.02323,41.10473,643296,246,278,38,23,59,76,40,-93.87,-109.25,-120.28,-93.97666667,-103.8528571,-105.09,-107.2781818,-10.84,-24.73,-29.95,-27.45777778,-36.79333333,-35.33411765,-37.72,12.7,-13.92,-19.23,-16.74111111,-28.04285714,-26.63,-30.43272727,1741954875
8606,2025-03-14 12:21:15,29.02323,41.10473,643296,246,278,38,23,59,76,40,-93.76333333,-109.7475,-120.31,-93.72333333,-103.8942857,-104.755,-107.4472727,-10.86333333,-24.19,-30.6525,-27.11888889,-37.06,-35.59117647,-37.72,12.35166667,-13.3525,-19.945,-16.39555556,-29.25428571,-27.855,-30.67909091,1741954875
8608,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,23,59,76,40,-93.55,-109.23,-120.025,-94.48333333,-103.9357143,-104.42,-107.6163636,-10.91,-23.138,-30.0125,-28.13555556,-37.32666667,-35.84823529,-37.72,11.655,-12.196,-19.3,-17.43222222,-30.46571429,-29.08,-30.92545455,1741954875
8607,2025-03-14 12:21:15,29.02323,41.10473,643296,246,278,38,23,59,76,40,-93.65666667,-109.24,-119.77,-94.23,-103.9771429,-104.085,-107.7854545,-10.88666667,-23.934,-30.075,-27.79666667,-37.59333333,-36.10529412,-37.72,12.00333333,-13.058,-19.37,-17.08666667,-31.67714286,-30.305,-31.17181818,1741954875
8609,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,68,40,59,76,-93.44333333,-109.22,-119.515,-94.12512676,-103.974,-106.8806667,-111.9027273,-10.93333333,-22.342,-30.1375,-33.29797183,-37.67555556,-39.45866667,-36.67538462,11.30666667,-11.334,-19.44,-22.66712676,-30.718,-28.82866667,-37.41272727,1741954875
8610,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,23,76,59,40,-93.23,-109.2,-119.26,-94.99,-105.785,-107.1433333,-107.9545455,-10.98,-20.75,-30.2,-28.81333333,-38.76210526,-39.61333333,-37.72,10.61,-9.61,-19.51,-18.12333333,-29.325,-28.98333333,-31.41818182,1741954875
8611,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,23,76,59,40,-93.33666667,-109.21,-119.258,-94.73666667,-105.8458333,-107.012,-108.1236364,-10.95666667,-21.546,-30.22,-28.47444444,-38.73578947,-39.536,-37.72,10.95833333,-10.472,-19.528,-17.77777778,-29.49583333,-28.906,-31.66454545,1741954875
8612,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,23,76,59,40,-92.97,-112.81,-119.256,-95.49666667,-105.9066667,-107.2746667,-108.2927273,-10.89,-23.44,-30.24,-29.49111111,-38.70947368,-39.69066667,-37.72,11.96,-12.53,-19.546,-18.81444444,-29.66666667,-29.06066667,-31.91090909,1741954875
8613,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,23,76,59,40,-93.1,-111.005,-119.254,-95.24333333,-105.9675,-107.406,-108.4618182,-10.935,-22.095,-30.26,-29.15222222,-38.68315789,-39.768,-37.72,11.285,-11.07,-19.564,-18.46888889,-29.8375,-29.138,-32.15727273,1741954875
8614,2025-03-14 12:21:15,29.0232,41.10471,643296,246,278,38,23,76,59,40,-90.835,-112.12,-119.252,-95.66875,-106.0283333,-107.6686667,-108.6309091,-11.64,-22.665,-30.28,-30.57375,-38.65684211,-39.92266667,-37.72,7.46,-11.715,-19.582,-19.90875,-30.00833333,-29.29266667,-32.40363636,1741954875
8615,2025-03-14 12:21:15,29.0232,41.10471,640704,3,68,13,23,76,59,40,-77.44,-87,-88.01,-95.75,-106.15,-107.8,-108.8,-11.51,-21.07,-22.08,-29.83,-38.60421053,-40,-37.72,6.34,-10.03,-11.14,-19.16,-30.35,-29.37,-32.65,1741954875
8616,2025-03-14 12:21:15,29.0232,41.10471,640704,3,68,13,23,76,59,40,-75.61,-87.575,-89.098,-95.5875,-106.0891667,-107.5373333,-108.5505513,-11.3325,-21.465,-24.486,-31.3175,-38.63052632,-39.84533333,-37.72,8.1475,-10.465,-13.61,-20.6575,-30.17916667,-29.21533333,-32.23327128,1741954875
8618,2025-03-14 12:21:16,29.02317,41.10472,643296,3,68,13,23,76,59,40,-71.95,-87.165,-90.186,-95.50625,-104.5771429,-107.39,-108.5492409,-10.9775,-22.525,-26.892,-32.06125,-38.52526316,-39.99,-37.72,11.7625,-11.595,-16.08,-21.40625,-29.25285714,-30.05333333,-32.15140768,1741954876
8619,2025-03-14 12:21:16,29.02317,41.10472,643296,3,68,13,23,76,59,40,-73.78,-87.0825,-91.274,-95.34375,-105.6257143,-106.57,-108.5505513,-11.155,-21.7975,-29.298,-33.54875,-38.57789474,-39.97,-37.72,9.955,-10.8125,-18.55,-22.90375,-29.98428571,-31.42,-32.20709261,1741954876
8617,2025-03-14 12:21:16,29.0232,41.10471,643296,246,278,38,23,76,59,40,-88.7,-111.43,-119.25,-95.425,-105.1014286,-106.98,-108.5731313,-12.39,-21.89,-30.3,-32.805,-38.55157895,-39.98,-37.72,2.96,-10.9,-19.6,-22.155,-29.61857143,-30.73666667,-32.02579986,1741954876
8620,2025-03-14 12:21:16,29.02317,41.10472,643296,246,278,38,23,76,59,40,-88.565,-110.83,-119.284,-95.2625,-104.0528571,-106.16,-108.518586,-11.97,-21.914,-30.91,-34.2925,-38.49894737,-39.96,-37.72,6.255,-10.924,-20.216,-23.6525,-28.88714286,-32.10333333,-32.08777296,1741954876
8621,2025-03-14 12:21:16,29.02317,41.10472,643296,246,278,38,23,59,40,76,-88.43,-110.23,-119.352,-95.18125,-105.185,-108.85,-111.6118182,-11.55,-21.938,-32.13,-35.03625,-38.92666667,-37.92103448,-36.80230769,9.55,-10.948,-21.448,-24.40125,-31.28,-36.985,-37.19681818,1741954876
8622,2025-03-14 12:21:16,29.02317,41.10472,643296,246,278,38,23,59,40,59,-88.295,-109.63,-119.318,-98.595,-106.4275,-108.15,-105.015,-11.13,-21.962,-31.52,-37.275,-38.66,-37.81758621,-39.36684211,12.845,-10.972,-20.832,-26.65,-32.5,-36.93,-29.915,1741954876
