RSRP_PCI3,RSRP_PCI13,RSRP_PCI23,RSRP_PCI30,RSRP_PCI40,RSRP_PCI48,RSRP_PCI59,RSRP_PCI68,RSRP_PCI76,RSRQ_PCI3,RSRQ_PCI13,RSRQ_PCI23,RSRQ_PCI30,RSRQ_PCI40,RSRQ_PCI48,RSRQ_PCI59,RSRQ_PCI68,RSRQ_PCI76,TA_Serving,SINR_Serving,Latitude,Longitude
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10162,29.01845
-155.0,-129.5,-130.4,-155.0,-155.0,-155.0,-125.2,-124.8,-155.0,-40.0,-21.8,-22.6,-40.0,-40.0,-40.0,-17.9,-17.1,-40.0,0.0,-7.1,41.10166,29.01841
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10169,29.01836
-155.0,-133.7,-155.0,-155.0,-127.2,-155.0,-126.4,-124.7,-155.0,-40.0,-25.1,-40.0,-40.0,-19.5,-40.0,-18.9,-17.3,-40.0,36.0,-9.5,41.10173,29.01833
-155.0,-121.4,-155.0,-155.0,-155.0,-155.0,-122.6,-123.4,-155.0,-40.0,-16.7,-40.0,-40.0,-40.0,-40.0,-17.2,-17.1,-40.0,0.0,-7.2,41.10181,29.01825
-155.0,-121.2,-124.0,-155.0,-123.1,-155.0,-155.0,-123.4,-155.0,-40.0,-16.8,-19.2,-40.0,-18.4,-40.0,-40.0,-18.5,-40.0,0.0,-4.1,41.1019,29.01818
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10194,29.01815
-155.0,-122.9,-122.4,-155.0,-124.1,-155.0,-133.5,-122.7,-155.0,-40.0,-18.0,-18.0,-40.0,-19.1,-40.0,-26.9,-18.2,-40.0,0.0,-6.1,41.10199,29.01811
-155.0,-123.8,-127.0,-155.0,-155.0,-155.0,-155.0,-121.6,-155.0,-40.0,-18.1,-21.1,-40.0,-40.0,-40.0,-40.0,-16.7,-40.0,0.0,-6.5,41.10207,29.01805
-155.0,-125.8,-155.0,-155.0,-155.0,-155.0,-155.0,-122.5,-155.0,-40.0,-18.8,-40.0,-40.0,-40.0,-40.0,-40.0,-16.6,-40.0,0.0,-8.4,41.10214,29.01799
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10218,29.01797
-155.0,-124.1,-155.0,-155.0,-155.0,-155.0,-155.0,-125.1,-155.0,-40.0,-18.1,-40.0,-40.0,-40.0,-40.0,-40.0,-18.6,-40.0,0.0,-7.7,41.10221,29.01794
-155.0,-125.5,-155.0,-155.0,-125.4,-155.0,-126.1,-123.8,-155.0,-40.0,-18.8,-40.0,-40.0,-18.7,-40.0,-19.5,-17.4,-40.0,0.0,-10.9,41.10227,29.0179
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.1023,29.01788
-155.0,-125.0,-155.0,-155.0,-124.1,-155.0,-155.0,-124.5,-155.0,-40.0,-18.2,-40.0,-40.0,-17.5,-40.0,-40.0,-17.3,-40.0,0.0,-8.9,41.10233,29.01786
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10237,29.01784
-155.0,-124.8,-155.0,-155.0,-124.0,-155.0,-155.0,-124.9,-155.0,-40.0,-17.1,-40.0,-40.0,-17.3,-40.0,-40.0,-17.6,-40.0,0.0,-7.4,41.1024,29.01782
-155.0,-121.3,-155.0,-155.0,-155.0,-155.0,-155.0,-123.3,-155.0,-40.0,-15.0,-40.0,-40.0,-40.0,-40.0,-40.0,-16.5,-40.0,0.0,-3.7,41.10247,29.01778
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10251,29.01775
-155.0,-125.8,-155.0,-155.0,-155.0,-155.0,-155.0,-122.3,-155.0,-40.0,-17.7,-40.0,-40.0,-40.0,-40.0,-40.0,-15.8,-40.0,0.0,-4.3,41.10255,29.01772
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10259,29.0177
-155.0,-122.6,-155.0,-155.0,-155.0,-155.0,-133.0,-124.2,-155.0,-40.0,-15.4,-40.0,-40.0,-40.0,-40.0,-25.2,-17.4,-40.0,0.0,-2.8,41.10263,29.01768
-155.0,-121.9,-155.0,-155.0,-155.0,-155.0,-133.2,-125.2,-155.0,-40.0,-15.0,-40.0,-40.0,-40.0,-40.0,-24.7,-18.4,-40.0,0.0,-2.3,41.10269,29.01763
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10271,29.01762
-155.0,-116.5,-155.0,-155.0,-155.0,-155.0,-155.0,-122.6,-155.0,-40.0,-13.2,-40.0,-40.0,-40.0,-40.0,-40.0,-17.9,-40.0,0.0,1.7,41.10274,29.0176
-155.0,-115.4,-155.0,-155.0,-155.0,-155.0,-155.0,-119.2,-155.0,-40.0,-13.3,-40.0,-40.0,-40.0,-40.0,-40.0,-16.8,-40.0,0.0,3.3,41.1028,29.01759
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10283,29.01757
-155.0,-113.3,-155.0,-155.0,-155.0,-155.0,-155.0,-117.7,-155.0,-40.0,-12.5,-40.0,-40.0,-40.0,-40.0,-40.0,-15.7,-40.0,0.0,1.6,41.10286,29.01755
-155.0,-112.7,-155.0,-155.0,-155.0,-155.0,-155.0,-116.9,-155.0,-40.0,-12.6,-40.0,-40.0,-40.0,-40.0,-40.0,-16.0,-40.0,0.0,2.9,41.10292,29.01753
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10295,29.01752
-155.0,-115.4,-155.0,-155.0,-155.0,-155.0,-155.0,-117.0,-155.0,-40.0,-13.6,-40.0,-40.0,-40.0,-40.0,-40.0,-15.9,-40.0,0.0,2.4,41.10298,29.0175
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.103,29.01749
-155.0,-115.1,-155.0,-155.0,-155.0,-155.0,-155.0,-116.2,-155.0,-40.0,-13.7,-40.0,-40.0,-40.0,-40.0,-40.0,-14.4,-40.0,0.0,1.4,41.10303,29.01747
-155.0,-114.6,-155.0,-155.0,-155.0,-155.0,-155.0,-115.4,-155.0,-40.0,-14.0,-40.0,-40.0,-40.0,-40.0,-40.0,-14.0,-40.0,0.0,0.8,41.10308,29.01743
-155.0,-113.9,-155.0,-155.0,-155.0,-155.0,-155.0,-112.4,-155.0,-40.0,-14.8,-40.0,-40.0,-40.0,-40.0,-40.0,-13.0,-40.0,0.0,1.1,41.10314,29.0174
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10316,29.01738
-155.0,-111.2,-155.0,-155.0,-155.0,-155.0,-155.0,-110.5,-155.0,-40.0,-14.3,-40.0,-40.0,-40.0,-40.0,-40.0,-13.3,-40.0,0.0,1.4,41.10319,29.01736
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10322,29.01734
-155.0,-110.3,-155.0,-155.0,-155.0,-155.0,-155.0,-109.1,-155.0,-40.0,-14.9,-40.0,-40.0,-40.0,-40.0,-40.0,-12.6,-40.0,0.0,1.1,41.10325,29.01732
-155.0,-108.9,-155.0,-155.0,-155.0,-155.0,-155.0,-108.5,-155.0,-40.0,-14.3,-40.0,-40.0,-40.0,-40.0,-40.0,-13.1,-40.0,0.0,1.6,41.10331,29.01729
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10334,29.01727
-155.0,-108.8,-155.0,-155.0,-155.0,-155.0,-155.0,-107.7,-155.0,-40.0,-13.8,-40.0,-40.0,-40.0,-40.0,-40.0,-13.4,-40.0,0.0,2.3,41.10336,29.01725
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10338,29.01723
-155.0,-107.6,-155.0,-155.0,-155.0,-155.0,-155.0,-109.2,-155.0,-40.0,-12.6,-40.0,-40.0,-40.0,-40.0,-40.0,-14.0,-40.0,0.0,3.0,41.1034,29.01722
-155.0,-108.4,-155.0,-155.0,-155.0,-155.0,-155.0,-109.2,-155.0,-40.0,-13.6,-40.0,-40.0,-40.0,-40.0,-40.0,-13.2,-40.0,0.0,2.5,41.10343,29.01718
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10346,29.01716
-155.0,-110.3,-155.0,-155.0,-155.0,-155.0,-155.0,-110.2,-155.0,-40.0,-13.5,-40.0,-40.0,-40.0,-40.0,-40.0,-15.0,-40.0,0.0,3.7,41.10349,29.01713
-155.0,-111.2,-155.0,-155.0,-155.0,-155.0,-155.0,-109.1,-155.0,-40.0,-14.4,-40.0,-40.0,-40.0,-40.0,-40.0,-13.0,-40.0,0.0,3.7,41.10353,29.01711
-155.0,-111.4,-155.0,-155.0,-155.0,-155.0,-155.0,-109.0,-155.0,-40.0,-14.9,-40.0,-40.0,-40.0,-40.0,-40.0,-12.8,-40.0,0.0,2.4,41.10354,29.01709
-155.0,-107.6,-155.0,-155.0,-155.0,-155.0,-155.0,-110.5,-155.0,-40.0,-12.2,-40.0,-40.0,-40.0,-40.0,-40.0,-13.8,-40.0,0.0,5.3,41.10355,29.01708
-155.0,-109.2,-155.0,-155.0,-155.0,-155.0,-155.0,-112.4,-155.0,-40.0,-12.4,-40.0,-40.0,-40.0,-40.0,-40.0,-16.1,-40.0,0.0,5.1,41.10357,29.01706
-114.6,-109.9,-155.0,-155.0,-155.0,-155.0,-155.0,-115.8,-155.0,-17.3,-12.0,-40.0,-40.0,-40.0,-40.0,-40.0,-16.0,-40.0,0.0,4.7,41.10358,29.01705
-155.0,-110.2,-155.0,-155.0,-155.0,-155.0,-155.0,-113.7,-155.0,-40.0,-12.9,-40.0,-40.0,-40.0,-40.0,-40.0,-15.9,-40.0,0.0,6.4,41.1036,29.01704
-120.8,-110.9,-155.0,-155.0,-155.0,-155.0,-155.0,-114.3,-155.0,-21.3,-12.5,-40.0,-40.0,-40.0,-40.0,-40.0,-15.0,-40.0,0.0,4.6,41.10361,29.01704
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10362,29.01703
-116.9,-109.8,-155.0,-155.0,-155.0,-155.0,-155.0,-114.9,-155.0,-16.1,-12.1,-40.0,-40.0,-40.0,-40.0,-40.0,-15.5,-40.0,11.0,-3.3,41.10363,29.01702
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10365,29.017
-155.0,-114.5,-155.0,-155.0,-155.0,-155.0,-155.0,-117.1,-155.0,-40.0,-13.6,-40.0,-40.0,-40.0,-40.0,-40.0,-15.2,-40.0,0.0,-1.3,41.10366,29.01699
-155.0,-115.9,-155.0,-155.0,-155.0,-155.0,-155.0,-116.4,-155.0,-40.0,-14.4,-40.0,-40.0,-40.0,-40.0,-40.0,-14.3,-40.0,0.0,-0.7,41.10371,29.01695
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10374,29.01693
-155.0,-114.8,-155.0,-155.0,-155.0,-155.0,-155.0,-118.2,-155.0,-40.0,-13.4,-40.0,-40.0,-40.0,-40.0,-40.0,-15.6,-40.0,0.0,-4.3,41.10377,29.01691
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.1038,29.01689
-121.1,-115.9,-155.0,-155.0,-155.0,-155.0,-155.0,-117.9,-155.0,-19.0,-13.6,-40.0,-40.0,-40.0,-40.0,-40.0,-15.5,-40.0,0.0,-3.8,41.10383,29.01687
-121.1,-116.1,-155.0,-155.0,-155.0,-155.0,-155.0,-119.5,-155.0,-17.6,-13.5,-40.0,-40.0,-40.0,-40.0,-40.0,-16.8,-40.0,0.0,-4.4,41.10388,29.01683
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.1039,29.01681
-123.1,-116.5,-155.0,-155.0,-155.0,-155.0,-155.0,-120.3,-155.0,-18.7,-13.6,-40.0,-40.0,-40.0,-40.0,-40.0,-17.2,-40.0,0.0,-5.4,41.10393,29.01679
-122.4,-114.8,-155.0,-155.0,-155.0,-155.0,-155.0,-120.6,-155.0,-20.9,-13.2,-40.0,-40.0,-40.0,-40.0,-40.0,-17.9,-40.0,0.0,-7.4,41.10399,29.01673
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10404,29.0167
-122.0,-116.5,-155.0,-155.0,-155.0,-155.0,-138.5,-122.3,-155.0,-18.8,-14.3,-40.0,-40.0,-40.0,-40.0,-30.1,-18.1,-40.0,0.0,-7.6,41.1041,29.01667
-121.9,-120.0,-155.0,-155.0,-155.0,-155.0,-126.1,-125.0,-155.0,-17.8,-14.6,-40.0,-40.0,-40.0,-40.0,-19.6,-18.6,-40.0,0.0,-7.6,41.10416,29.01662
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10419,29.0166
-123.6,-120.8,-155.0,-155.0,-155.0,-155.0,-125.3,-124.3,-155.0,-18.1,-14.5,-40.0,-40.0,-40.0,-40.0,-19.0,-17.5,-40.0,0.0,-8.6,41.10422,29.01658
-155.0,-122.4,-155.0,-155.0,-137.2,-155.0,-155.0,-123.1,-155.0,-40.0,-15.3,-40.0,-40.0,-28.2,-40.0,-40.0,-16.6,-40.0,0.0,-8.4,41.10427,29.01652
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.1043,29.0165
-155.0,-122.2,-155.0,-155.0,-155.0,-155.0,-126.6,-124.4,-155.0,-40.0,-15.1,-40.0,-40.0,-40.0,-40.0,-19.8,-17.1,-40.0,0.0,-7.7,41.10432,29.01648
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10434,29.01646
-82.7,-76.8,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-16.1,-10.8,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,14.7,41.10435,29.02009
-81.8,-71.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-16.9,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.6,41.10435,29.02013
-95.5,-72.6,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-25.9,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.5,41.10436,29.02004
-84.7,-72.7,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-19.9,-10.7,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,13.7,41.10436,29.02005
-84.9,-74.7,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-20.7,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,11.9,41.10436,29.02006
-82.6,-74.4,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-18.9,-10.8,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,12.2,41.10436,29.02007
-83.2,-76.2,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-18.6,-10.9,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,19.4,41.10436,29.02016
-85.5,-74.6,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-17.8,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,16.9,41.10436,29.02018
-124.7,-123.0,-155.0,-155.0,-155.0,-155.0,-155.0,-124.5,-155.0,-17.8,-16.1,-40.0,-40.0,-40.0,-40.0,-40.0,-16.4,-40.0,0.0,-7.8,41.10437,29.01644
-85.7,-77.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-18.7,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,13.0,41.10437,29.02003
-101.0,-68.8,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-28.0,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,19.1,41.10437,29.02021
-84.6,-66.8,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-22.4,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,17.8,41.10437,29.02022
-88.8,-76.8,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-21.7,-10.7,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,22.5,41.10438,29.02002
-91.2,-66.9,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-26.9,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.9,41.10438,29.02024
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10439,29.02001
-94.9,-68.1,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-25.6,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,14.7,41.10439,29.0203
-84.1,-68.5,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-18.7,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.7,41.10439,29.02033
-91.4,-69.6,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-24.4,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.9,41.10439,29.02036
-90.7,-67.9,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-24.1,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,20.0,41.1044,29.02
-78.4,-73.2,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-16.5,-11.1,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,10.2,41.10441,29.02042
-155.0,-121.6,-155.0,-155.0,-155.0,-155.0,-155.0,-125.6,-155.0,-40.0,-14.4,-40.0,-40.0,-40.0,-40.0,-40.0,-17.4,-40.0,0.0,-8.1,41.10442,29.01639
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10442,29.02
-77.7,-66.5,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-17.8,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,17.2,41.10442,29.0205
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10443,29.01638
-155.0,-68.9,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-10.7,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.6,41.10443,29.02055
-155.0,-64.2,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,20.1,41.10443,29.02059
-155.0,-126.2,-155.0,-155.0,-155.0,-155.0,-155.0,-124.9,-155.0,-40.0,-17.6,-40.0,-40.0,-40.0,-40.0,-40.0,-16.2,-40.0,0.0,-7.4,41.10444,29.01636
-86.5,-73.3,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-19.6,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,15.7,41.10444,29.01999
-155.0,-57.8,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,25.2,41.10445,29.02069
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10446,29.01634
-155.0,-61.1,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,27.3,41.10446,29.02074
-155.0,-60.2,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,28.1,41.10446,29.02079
-155.0,-124.8,-155.0,-155.0,-141.4,-155.0,-155.0,-126.4,-155.0,-40.0,-16.1,-40.0,-40.0,-30.7,-40.0,-40.0,-17.4,-40.0,0.0,-8.6,41.10447,29.01632
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10447,29.02083
-87.5,-77.2,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-18.9,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,19.4,41.10448,29.01998
-155.0,-63.8,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,24.0,41.10448,29.02088
-83.5,-62.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-26.1,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,27.1,41.10449,29.02096
-73.7,-60.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-22.6,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,26.4,41.1045,29.02105
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.1045,29.02109
-155.0,-125.5,-155.0,-155.0,-130.9,-155.0,-155.0,-125.0,-155.0,-40.0,-16.9,-40.0,-40.0,-22.4,-40.0,-40.0,-16.5,-40.0,0.0,-8.7,41.10451,29.01628
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10451,29.01997
-74.8,-64.3,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-21.7,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,22.2,41.10451,29.02114
-71.8,-63.2,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-20.5,-10.7,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,19.3,41.10451,29.02121
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10451,29.02124
-71.8,-60.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-17.0,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,18.9,41.10452,29.02128
-95.6,-62.9,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-26.1,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,21.7,41.10452,29.02133
-155.0,-128.1,-155.0,-155.0,-128.2,-155.0,-155.0,-125.2,-155.0,-40.0,-19.0,-40.0,-40.0,-19.4,-40.0,-40.0,-16.4,-40.0,0.0,-8.5,41.10453,29.01627
-89.4,-72.4,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-22.6,-10.4,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,22.6,41.10453,29.01996
-71.4,-61.4,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-17.7,-10.5,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,21.4,41.10453,29.02138
-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,-19.0,41.10453,29.02141
-69.8,-57.6,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-155.0,-20.6,-10.6,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,0.0,21.6,41.10453,29.02144
